FP(18.11, 51.919781, 730., 1981., 2306.)
FP(18.13, 52.540989, 604., 1889., 2410.)
FP(18.14, 56.623882, 687., 2047., 3660.)
FP(18.15, 58.086006, 615., 1957., 2560.)
FP(18.16, 58.465889, 392., 2348., 3672.)
FP(18.17, 57.614738, 687., 2081., 3785.)
FP(18.18, 55.759117, 215., 1988., 3680.)
FP(18.19, 57.750149, 935., 2102., 3816.)
FP(18.21, 58.002991, 887., 2248., 3453.)
FP(18.23, 56.451290, 284., 2113., 3731.)
FP(18.24, 57.964939, 207., 2106., 3546.)
FP(18.26, 43.245831, 495., 1718., 3638.)
FP(18.27, 38.727154, 442., 2135., 3773.)
FP(18.28, 37.303272, 525., 1626., 2064.)
FP(18.29, 36.718056, 451., 2181., 3612.)
FP(18.30, 43.942726, 551., 2332., 3705.)
FP(18.31, 49.163464, 414., 2252., 3693.)
FP(18.32, 62.594799, 589., 2310., 3926.)
FP(18.42, 61.529549, 734., 1527., 1873.)
FP(18.61, 39.604481, 806., 1893., 2247.)
FP(18.63, 41.232929, 513., 1284., 2082.)
FP(18.65, 45.602856, 632., 937., 2870.)
FP(18.78, 38.524254, 597., 901., 3392.)
FP(18.81, 29.334463, 495., 874., 2286.)
FP(18.82, 29.606768, 513., 2216., 3137.)
FP(18.83, 25.614492, 829., 2325., 3270.)
FP(18.84, 25.534203, 391., 849., 2914.)
FP(18.87, 23.253132, 790., 2905., 3995.)
FP(18.89, 25.845852, 926., 2244., 3107.)
FP(18.93, 24.186687, 873., 2129., 3774.)
FP(18.94, 22.655783, 858., 1834., 2144.)
FP(18.95, 25.986284, 237., 1113., 2000.)
FP(18.96, 27.396923, 830., 2072., 2907.)
FP(18.97, 38.777275, 1008., 2311., 2837.)
FP(18.99, 62.422966, 246., 2204., 3558.)
FP(19.00, 56.812073, 234., 2226., 3891.)
FP(19.01, 56.946835, 242., 2040., 2390.)
FP(19.02, 51.272964, 259., 1944., 2179.)
FP(19.15, 61.078819, 336., 2137., 2475.)
FP(19.20, 56.565239, 559., 1242., 2492.)
FP(19.28, 58.468315, 863., 1134., 2726.)
FP(19.33, 58.438774, 907., 1978., 2706.)
FP(19.36, 43.760323, 311., 1875., 2608.)
FP(19.37, 44.685028, 475., 1848., 2772.)
FP(19.38, 44.032413, 405., 982., 2714.)
FP(19.39, 42.809841, 319., 962., 2806.)
FP(19.40, 40.084740, 292., 1072., 2730.)
FP(19.42, 45.638714, 551., 2184., 2839.)
FP(19.50, 45.437157, 521., 1305., 2327.)
FP(19.51, 56.312996, 657., 1688., 2270.)
FP(19.53, 62.273468, 544., 1570., 2655.)
FP(19.55, 62.514050, 444., 2337., 3973.)
FP(19.56, 61.517422, 257., 1928., 3876.)
FP(19.57, 61.044048, 542., 1910., 3893.)
FP(19.59, 59.279564, 454., 2626., 3753.)
FP(19.60, 57.268147, 358., 2285., 3688.)
FP(19.62, 53.300488, 448., 1688., 3745.)
FP(19.63, 50.758087, 329., 2450., 4007.)
FP(19.65, 42.914215, 984., 2022., 3831.)
FP(19.66, 43.560329, 841., 2616., 3853.)
FP(19.67, 53.644188, 374., 2074., 3601.)
FP(19.68, 53.141033, 398., 1665., 2449.)
FP(19.74, 55.230190, 815., 1774., 2621.)
FP(19.82, 53.089733, 818., 1460., 2841.)
FP(19.83, 54.715530, 704., 881., 2824.)
FP(19.91, 50.327202, 507., 1089., 2620.)
FP(19.94, 57.020092, 763., 1019., 2815.)
FP(20.12, 56.194592, 910., 1247., 2852.)
FP(20.27, 45.213402, 440., 2094., 2807.)
FP(20.28, 39.601803, 487., 1911., 2490.)
FP(20.29, 40.347633, 812., 2478., 2797.)
FP(20.31, 38.830853, 562., 2014., 2682.)
FP(20.33, 41.776592, 1000., 2168., 2588.)
FP(20.34, 38.857933, 561., 1907., 2537.)
FP(20.37, 35.638325, 900., 2515., 3410.)
FP(20.38, 32.315567, 562., 2480., 3216.)
FP(20.40, 21.701513, 978., 2409., 3193.)
FP(20.44, 11.141104, 500., 1500., 2500.)
FP(21.64, 14.566779, 500., 1500., 2500.)
FP(21.65, 11.655742, 1106., 2077., 3006.)
FP(21.68, 14.555159, 1132., 2037., 3695.)
FP(21.71, 19.118006, 914., 1946., 2734.)
FP(21.72, 24.654318, 1326., 1827., 2718.)
FP(21.73, 24.940756, 1063., 3080., 3262.)
FP(21.74, 52.052292, 1355., 2392., 3425.)
FP(21.75, 55.625954, 151., 2296., 3490.)
FP(21.76, 54.892117, 313., 1751., 2362.)
FP(21.82, 48.668915, 354., 1370., 2287.)
FP(21.99, 52.107964, 263., 2194., 2652.)
FP(22.10, 55.267818, 369., 1740., 2491.)
FP(22.17, 50.680672, 576., 1306., 3380.)
FP(22.19, 52.613438, 646., 1293., 2692.)
FP(22.27, 37.948185, 339., 1065., 3161.)
FP(22.30, 20.320578, 300., 826., 1866.)
FP(22.31, 15.568376, 341., 788., 1929.)
FP(22.32, 11.746905, 493., 1221., 2124.)
FP(22.33, 11.759715, 1040., 2095., 3040.)
FP(22.34, 12.287229, 424., 1231., 2044.)
FP(22.35, 11.694012, 963., 1960., 3461.)
FP(22.36, 12.939767, 1212., 1908., 2738.)
FP(22.37, 11.190115, 148., 1232., 1907.)
FP(22.38, 14.368499, 1200., 1892., 2667.)
